一塌糊涂,yat7 taap8 wu4 tou4,"
",,,,
一头,yat7 tau4,"一边，一边儿
",,,,
一头家,yat7 tau4 ga1,"一家，家庭
",,,,
一头雾水,yat7 tau4 mou6 seui2,"满头雾水，莫名其妙，摸不着头脑，困惑，糊涂
",,,,
一头…一头…,yat7 tau4 yat7 tau4,"一边儿…一边儿…
",,,,
一条气,yat7 tiu4 hei3,"一股劲，一口气，一气，不停地
",,,,
一条气,yat7 tiu4 hei3,"气喘吁吁，透不过气来
",,,,
一条气,yat7 tiu4 hei3,"气坏了
",,,,
一吐为快,yat7 tou3 wai4 faai3,"
",,,,
一肚屎计,yat7 tou5 si2 gai2,"一肚子鬼主意
",,,,
一统天下,yat7 tung2 tin1 ha6,"
",,,,
一同,yat7 tung4,"
",,,,
一团糟,yat7 tyun4 jou1,"
",,,,
一窝蜂,yat7 wo1 fung1,"
",,,,
一镬,yat7 wok9,"一次，一番
",,,,
一镬泡,yat7 wok9 pou5,"一塌糊涂，一团糟，乱了套，一团乱
",,,,
一镬熟,yat7 wok9 suk9,"一锅端，大锅熬，连锅端，同归于尽，全盘失败，全都死光，全部遭殃
",,,,
一往,yat7 wong5,"
",,,,
一往情深,yat7 wong5 ching4 sam1,"
",,,,
一狐之腋,yat7 wu4 ji1 yik9,"
",,,,
一回生两回熟,yat7 wui4 sang1 leung5 wui4 suk9,"
",,,,
一回生二回熟,yat7 wui4 sang1 yi6 wui4 suk9,"
",,,,
一饮而尽,yat7 yam2 yi4 jeun6,"
",,,,
一忍再忍,yat7 yan2 joi3 yan2,"
",,,,
一人少句,yat7 yan4 siu2 geui3,"别吵了
",,,,
一一,yat7 yat7,"
",,,,
一日,yat7 yat9,"一天
",,,,
一日,yat7 yat9,"整天，老是，一天到晚，从早到晚
",,,,
一日,yat7 yat9,"总之，终归，说到底，归根结蒂
",,,,
一日千里,yat7 yat9 chin1 lei5,"
",,,,
一日到黑,yat7 yat9 dou3 hak7,"老是，整天，一天到晚，从早到晚
",,,,
一日夫妻百日恩,yat7 yat9 fu1 chai1 baak8 yat9 yan1,"
",,,,
一日之计在于晨,yat7 yat9 ji1 gai3 joi6 yu1 san4,"
",,,,
一丘之貉,yat7 yau1 ji1 hok9,"
",,,,
一夜风流,yat7 ye6 fung1 lau4,"
",,,,
一夜致富,yat7 ye6 ji3 fu3,"
",,,,
一氧化物,yat7 yeung5 fa3 mat9,"
",,,,
一氧化碳,yat7 yeung5 fa3 taan3,"
",,,,
一氧化碳中毒,yat7 yeung5 fa3 taan3 jung3 duk9,"
",,,,
一样,yat7 yeung6,"
",,,,
一意孤行,yat7 yi3 gu1 hang4,"
",,,,
一而再,yat7 yi4 joi3,"
",,,,
一以贯之,yat7 yi5 gun3 ji1,"
",,,,
一言不发,yat7 yin4 bat7 faat8,"
",,,,
一言半语,yat7 yin4 bun3 yu5,"
",,,,
一言九鼎,yat7 yin4 gau2 ding2,"
",,,,
一言既出驷马难追,yat7 yin4 gei3 cheut7 si3 ma5 naan4 jeui1,"
",,,,
一言兴邦,yat7 yin4 hing1 bong1,"
",,,,
一言中的,yat7 yin4 jung3 dik7,"
",,,,
一言难尽,yat7 yin4 naan4 jeun6,"
",,,,
一言丧邦,yat7 yin4 song3 bong1,"
",,,,
一言为定,yat7 yin4 wai4 ding6,"
",,,,
一言一行,yat7 yin4 yat7 hang4,"
",,,,
一言以蔽,yat7 yin4 yi5 bai3,"
",,,,
一应俱全,yat7 ying1 keui1 chyun4,"
",,,,
一叶知秋,yat7 yip9 ji1 chau1,"
",,,,
一叶扁舟,yat7 yip9 pin1 jau1,"
",,,,
一于,yat7 yu1,"坚决，一定要，怎么也，说定了，就…吧
",,,,
一于噉话,yat7 yu1 gam2 wa6,"就这样办吧，就这样吧，就这么决定，就这样行动
",,,,
一于噉话啦,yat7 yu1 gam2 wa6 la3,"就这样办吧
",,,,
一于系噉,yat7 yu1 hai6 gam2,"就这么定，就这样吧，就这么着
",,,,
一于系噉啦,yat7 yu1 hai6 gam2 la3,"就这样吧
",,,,
一于系噉话,yat7 yu1 hai6 gam2 wa6,"就这么定了，就按这样办
",,,,
一于唔,yat7 yu1 m4,"坚决不
",,,,
一于唔畀佢去,yat7 yu1 m4 bei2 keui5 heui3,"坚决不让他去
",,,,
一于唔制,yat7 yu1 m4 jai3,"坚决不答应
",,,,
一隅,yat7 yu4,"
",,,,
一如既往,yat7 yu4 gei3 wong5,"
",,,,
一如往昔,yat7 yu4 wong5 sik7,"
",,,,
一语道破,yat7 yu5 dou6 po3,"
",,,,
一语中的,yat7 yu5 jung3 dik7,"
",,,,
一语双关,yat7 yu5 seung1 gwaan1,"
",,,,
一元化,yat7 yun4 fa3,"
",,,,
一元方程式,yat7 yun4 fong1 ching4 sik7,"
",,,,
一月份,yat7 yut9 fan6,"
",,,,
日,yat9,"天
",,,,
日报,yat9 bou3,"
",,,,
日趋严重,yat9 cheui1 yim4 jung6,"
",,,,
日出,yat9 cheut7,"
",,,,
溢出,yat9 cheut7,"
",,,,
日前,yat9 chin4,"
",,,,
日复一日,yat9 fuk9 yat7 yat9,"
",,,,
溢价,yat9 ga3,"
",,,,
日更,yat9 gaang1,"白班，日班
",,,,
日记,yat9 gei3,"
",,,,
日晷,yat9 gwai2,"
",,,,
日子,yat9 ji2,"
",,,,
日子流流长,yat9 ji2 lau4 lau4 cheung4,"時間很漫長，日子過得很漫長
",,,,
日子耐咗,yat9 ji2 noi6 jo2,"日子久了
",,,,
日渐,yat9 jim6,"
",,,,
日剧,yat9 kek9,"
",,,,
溢流,yat9 lau4,"
",,,,
日历,yat9 lik9,"
",,,,
日落,yat9 lok9,"
",,,,
溢美之词,yat9 mei5 ji1 chi4,"
",,,,
溢满,yat9 mun5,"
",,,,
日新月异,yat9 san1 yut9 yi6,"
",,,,
日常用品,yat9 seung4 yung6 ban2,"日用品，日常用品
",,,,
逸史,yat9 si2,"
",,,,
逸事,yat9 si6,"
",,,,
日息,yat9 sik7,"
",,,,
日头,yat9 tau2,"太阳，白天
",,,,
日头青青,yat9 tau2 cheng1 cheng1,"白天
",,,,
日头唔好讲人，夜晚唔好讲鬼,yat9 tau2 mou2 gong2 yan4 ye6 maan5 mou2 gong2 gwai2,"说曹操，曹操就到
",,,,
溢位,yat9 wai6,"
",,,,
日晕,yat9 wan6,"
",,,,
日日,yat9 yat9,"天天，每天
",,,,
日裔,yat9 yeui6,"
",,,,
溢于言表,yat9 yu1 yin4 biu2,"
",,,,
日月如梭,yat9 yut9 yu4 so1,"
",,,,
优,yau1,"提，提溜
",,,,
忧,yau1,"愁，担忧，忧虑，担心
",,,,
幽暗,yau1 am3,"
",,,,
丘疹,yau1 chan2,"
",,,,
幽情,yau1 ching4,"
",,,,
优等,yau1 dang2,"
",,,,
优等奖,yau1 dang2 jeung2,"
",,,,
优等生,yau1 dang2 saang1,"
",,,,
优点,yau1 dim2,"
",,,,
优待,yau1 doi6,"
",,,,
优翻条裤,yau1 faan1 tiu4 fu3,"把裤子往上提溜
",,,,
优裤,yau1 fu3,"提裤子
",,,,
休假,yau1 ga3,"
",,,,
幽禁,yau1 gam3,"
",,,,
幽居,yau1 geui1,"
",,,,
幽谷,yau1 guk7,"
",,,,
忧国,yau1 gwok8,"
",,,,
忧国忧民,yau1 gwok8 yau1 man4,"
",,,,
幽光,yau1 gwong1,"
",,,,
优鞋,yau1 haai4,"提鞋子，把鞋帮子往上提
",,,,
休闲,yau1 haan4,"
",,,,
悠闲,yau1 haan4,"
",,,,
休闲活动,yau1 haan4 wut9 dung6,"
",,,,
优厚,yau1 hau5,"
",,,,
休憩,yau1 hei3,"
",,,,
幽香,yau1 heung1,"
",,,,
优质,yau1 jat7,"
",,,,
优质钢,yau1 jat7 gong3,"
",,,,
幽静,yau1 jing6,"
",,,,
优哉游哉,yau1 joi1 yau4 joi1,"
",,,,
优缺点,yau1 kyut8 dim2,"
",,,,
忧虑,yau1 leui6,"
",,,,
优良,yau1 leung4,"
",,,,
优良单株,yau1 leung4 daan1 jyu1,"
",,,,
优良性,yau1 leung4 sing3,"
",,,,
丘陵,yau1 ling4,"
",,,,
优伶,yau1 ling4,"
",,,,
幽灵,yau1 ling4,"
",,,,
忧劳,yau1 lou4,"
",,,,
忧劳成疾,yau1 lou4 sing4 jat9,"
",,,,
优劣,yau1 lyut8,"
",,,,
幽默,yau1 mak9,"
",,,,
幽默感,yau1 mak9 gam2,"
",,,,
优袜,yau1 mat9,"提袜子
",,,,
优美,yau1 mei5,"
",,,,
幽美,yau1 mei5,"
",,,,
幽冥,yau1 ming4,"
",,,,
优雅,yau1 nga5,"
",,,,
幽雅,yau1 nga5,"
",,,,
优渥,yau1 ngak7,"
",,,,
优势,yau1 sai3,"
",,,,
忧心,yau1 sam1,"担心，操心
",,,,
忧心忡忡,yau1 sam1 chung1 chung1,"
",,,,
忧心如焚,yau1 sam1 yu4 fan4,"
",,,,
优生,yau1 sang1,"
",,,,
优生学,yau1 sang1 hok9,"
",,,,
优秀,yau1 sau3,"
",,,,
优秀学生,yau1 sau3 hok9 saang1,"
",,,,
忧愁,yau1 sau4,"
",,,,
忧伤,yau1 seung1,"
",,,,
幽思,yau1 si1,"
",,,,
休息,yau1 sik7,"
",,,,
优先,yau1 sin1,"
",,,,
优先发展,yau1 sin1 faat8 jin2,"
",,,,
优先股,yau1 sin1 gu2,"
",,,,
优先权,yau1 sin1 kyun4,"
",,,,
优胜,yau1 sing3,"
",,,,
优胜队,yau1 sing3 deui6,"
",,,,
优胜者,yau1 sing3 je2,"
",,,,
优胜奖,yau1 sing3 jeung2,"
",,,,
优胜劣败,yau1 sing3 lyut8 baai6,"
",,,,
忧患,yau1 waan6,"
",,,,
忧患意识,yau1 waan6 yi3 sik7,"
",,,,
优惠,yau1 wai6,"
",,,,
优惠待遇,yau1 wai6 doi6 yu6,"
",,,,
优惠价,yau1 wai6 ga3,"
",,,,
优惠价格,yau1 wai6 ga3 gaak8,"
",,,,
优惠关税,yau1 wai6 gwaan1 seui3,"
",,,,
幽魂,yau1 wan4,"
",,,,
幽魂不散,yau1 wan4 bat7 saan3,"
",,,,
忧郁,yau1 wat7,"
",,,,
忧郁症,yau1 wat7 jing3,"
",,,,
幽会,yau1 wui6,"
",,,,
蚯蚓,yau1 yan5,"
",,,,
幽幽,yau1 yau1,"
",,,,
优游,yau1 yau4,"
",,,,
优游自在,yau1 yau4 ji6 joi6,"
",,,,
优异,yau1 yi6,"
",,,,
优异性,yau1 yi6 sing3,"
",,,,
忧形于色,yau1 ying4 yu1 sik7,"
",,,,
优裕,yau1 yu6,"
",,,,
忧容,yau1 yung4,"
",,,,
优越,yau1 yut9,"
",,,,
优越感,yau1 yut9 gam2,"
",,,,
优越性,yau1 yut9 sing3,"
",,,,
友,yau2,"家伙
",,,,
友,yau2,"朋友
",,,,
油,yau2,"油漆
",,,,
由,yau2,"任由，随便
",,,,
由得,yau2 dak7,"任由，随便
",,,,
由得佢喇,yau2 dak7 keui5 la3,"随他便吧，算了吧
",,,,
由得你,yau2 dak7 nei5,"随你便
",,,,
黝黑,yau2 hak7,"
",,,,
友仔,yau2 jai2,"小子
",,,,
由佢喇,yau2 keui5 la3,"随他便吧，算了吧
",,,,
幼,yau3,"细
",,,,
幼子,yau3 ji2,"
",,,,
幼稚,yau3 ji6,"
",,,,
幼稚园,yau3 ji6 yun2,"幼儿园，幼稚园
",,,,
幼冷,yau3 laang1,"细毛线
",,,,
幼女,yau3 neui5,"
",,,,
幼年,yau3 nin4,"
",,,,
幼沙,yau3 sa1,"细沙
",,,,
幼细,yau3 sai3,"细，精细
",,,,
幼小,yau3 siu2,"
",,,,
幼童,yau3 tung4,"
",,,,
幼滑,yau3 waat9,"细滑，手感润滑
",,,,
幼儿,yau3 yi4,"
",,,,
油,yau4,"上油，上漆，漆，刷
",,,,
由,yau4,"从
",,,,
由不得,yau4 bat7 dak7,"
",,,,
游必有方,yau4 bit7 yau5 fong1,"
",,,,
游伴,yau4 bun6,"
",,,,
邮差,yau4 chaai1,"
",,,,
油漆,yau4 chat7,"
",,,,
游车河,yau4 che1 ho2,"乘车游览，兜风
",,,,
由奢入俭难,yau4 che1 yap9 gim6 naan4,"
",,,,
邮戳,yau4 cheuk8,"
",,,,
由此,yau4 chi2,"
",,,,
由此可见,yau4 chi2 ho2 gin3,"
",,,,
由此可知,yau4 chi2 ho2 ji1,"
",,,,
由浅入深,yau4 chin2 yap9 sam1,"
",,,,
揉搓,yau4 cho1,"
",,,,
由衷,yau4 chung1,"
",,,,
由得你…都得,yau4 dak7 nei5 dou1 dak7,"随便你…都行
",,,,
游荡,yau4 dong6,"
",,,,
柔道,yau4 dou6,"
",,,,
游动,yau4 dung6,"
",,,,
游埠,yau4 fau6,"游历，去旅行，出国旅游观光，到境外去旅游，到海外去旅游
",,,,
油灰水,yau4 fui1 seui2,"刷墙，刷石灰水
",,,,
游街,yau4 gaai1,"
",,,,
游街示众,yau4 gaai1 si6 jung3,"
",,,,
由简而繁,yau4 gaan2 yi4 faan4,"
",,,,
由近而远,yau4 gan6 yi4 yun5,"
",,,,
悠久,yau4 gau2,"
",,,,
游击,yau4 gik7,"
",,,,
游击,yau4 gik7,"
",,,,
游击队,yau4 gik7 deui6,"
",,,,
游击战,yau4 gik7 jin3,"
",,,,
游击战,yau4 gik7 jin3,"
",,,,
由俭入奢易,yau4 gim6 yap9 che1 yi6,"
",,,,
由俭入奢易由奢入俭难,yau4 gim6 yap9 che1 yi6 yau4 che1 yap9 gim6 naan4,"
",,,,
油角,yau4 gok8,"油炸饺子
",,,,
由…讲起,yau4 gong2 hei2,"从…说起
",,,,
邮局,yau4 guk9,"
",,,,
攸关,yau4 gwaan1,"
",,,,
游客,yau4 haak8,"
",,,,
游侠,yau4 haap9,"
",,,,
游行,yau4 hang4,"
",,,,
游行示威,yau4 hang4 si6 wai1,"
",,,,
游戏,yau4 hei3,"
",,,,
油器,yau4 hei3,"油炸食物
",,,,
游戏规则,yau4 hei3 kwai1 jak7,"
",,,,
游戏人间,yau4 hei3 yan4 gaan1,"
",,,,
游兴,yau4 hing3,"
",,,,
游兴正浓,yau4 hing3 jing3 nung4,"
",,,,
游学,yau4 hok9,"
",,,,
游学生,yau4 hok9 saang1,"
",,,,
油腔滑调,yau4 hong1 waat9 diu6,"
",,,,
油炸鬼,yau4 ja3 gwai2,"油条
",,,,
游走,yau4 jau2,"
",,,,
酋长,yau4 jeung2,"
",,,,
游资,yau4 ji1,"
",,,,
游子,yau4 ji2,"
",,,,
油渍,yau4 jik7,"油的污迹
",,,,
油井,yau4 jing2,"
",,,,
悠哉,yau4 joi1,"
",,,,
悠哉悠哉,yau4 joi1 yau4 joi1,"
",,,,
疣猪,yau4 jyu1,"
",,,,
邮购,yau4 kau3,"
",,,,
尤其,yau4 kei4,"
",,,,
尤其系,yau4 kei4 hai6,"尤其是
",,,,
游逛,yau4 kwaang3,"
",,,,
游览,yau4 laam4,"
",,,,
游览车,yau4 laam4 che1,"
",,,,
游离,yau4 lei4,"
",,,,
蹂躏,yau4 leun6,"
",,,,
游猎,yau4 lip9,"
",,,,
由来,yau4 loi4,"
",,,,
由来已久,yau4 loi4 yi5 gau2,"
",,,,
游乐场,yau4 lok9 cheung4,"
",,,,
游乐园,yau4 lok9 yun4,"
",,,,
游民,yau4 man4,"
",,,,
尤物,yau4 mat9,"
",,,,
油梅,yau4 mui2,"黄弹，黄皮，黄弹子，黄皮子，黄皮果，毛黄皮，果子黄
",,,,
游牧,yau4 muk9,"
",,,,
游牧民族,yau4 muk9 man4 juk9,"
",,,,
油淰淰,yau4 nam6 nam6,"油腻腻，油汪汪，油乎乎
",,,,
油腻,yau4 nei6,"
",,,,
游艺,yau4 ngai6,"
",,,,
揉捏,yau4 nip9,"
",,,,
油皮,yau4 pei2,"黄弹，黄皮，黄弹子，黄皮子，黄皮果，毛黄皮，果子黄
",,,,
邮票,yau4 piu3,"
",,,,
油铺,yau4 pou2,"杂货店
",,,,
游山玩水,yau4 saan1 wun6 seui2,"
",,,,
由细到大,yau4 sai3 dou3 daai6,"从小到大
",,,,
游手好闲,yau4 sau2 hou3 haan4,"
",,,,
油水,yau4 seui2,"
",,,,
游水,yau4 seui2,"游泳
",,,,
游水池,yau4 seui2 chi4,"游泳池
",,,,
游说,yau4 seui3,"
",,,,
由上而下,yau4 seung6 yi4 ha6,"
",,,,
游丝,yau4 si1,"
",,,,
游船,yau4 syun4,"
",,,,
游船河,yau4 syun4 ho2,"坐船游览，游玩
",,,,
犹太,yau4 taai3,"
",,,,
由头睇到落尾,yau4 tau4 tai2 dou3 lok9 mei5,"从头到尾看一遍
",,,,
游艇,yau4 teng5,"
",,,,
由天而降,yau4 tin1 yi4 gong3,"
",,,,
油田,yau4 tin4,"
",,,,
邮筒,yau4 tung2,"
",,,,
油桐油,yau4 tung4 yau4,"上桐油，漆桐油
",,,,
游魂,yau4 wan4,"
",,,,
游魂,yau4 wan4,"梦游
",,,,
游泳,yau4 wing6,"
",,,,
游泳池,yau4 wing6 chi4,"
",,,,
柔和,yau4 wo4,"
",,,,
游玩,yau4 wun6,"
",,,,
游人,yau4 yan4,"
",,,,
游刃有余,yau4 yan6 yau5 yu4,"
",,,,
由而家开始,yau4 yi4 ga1 hoi1 chi5,"从现在开始
",,,,
游弋,yau4 yik9,"
",,,,
由于,yau4 yu1,"
",,,,
鱿鱼,yau4 yu2,"枪乌贼，柔鱼，鱿鱼
",,,,
犹如,yau4 yu4,"
",,,,
犹豫,yau4 yu6,"
",,,,
游园会,yau4 yun4 wui2,"
",,,,
柔软,yau4 yun5,"
",,,,
有把炮,yau5 ba2 paau3,"有把握，有倚靠，有靠山，有本事，有能力，有办法
",,,,
有板有眼,yau5 baan2 yau5 ngaan5,"有条理，有次序，有方法，有步骤
",,,,
有备无患,yau5 bei6 mou4 waan6,"
",,,,
有备而来,yau5 bei6 yi4 loi4,"
",,,,
有宝,yau5 bou2,"了不起，有本领
",,,,
有宝咩,yau5 bou2 me1,"有什么稀罕的，有啥了不起
",,,,
有趣,yau5 cheui3,"
",,,,
有出息,yau5 cheut7 sik7,"
",,,,
有钱,yau5 chin2,"
",,,,
有钱能使鬼推磨,yau5 chin4 nang4 si2 gwai2 teui1 mo4,"
",,,,
友情,yau5 ching4,"
",,,,
有情人终成眷属,yau5 ching4 yan4 jung1 sing4 gyun3 suk9,"
",,,,
有辙,yau5 chit8,"
",,,,
有传,yau5 chyun4,"据悉，有消息说
",,,,
有得…,yau5 dak7,"有…的
",,,,
有得震无得瞓,yau5 dak7 jan3 mou5 dak7 fan3,"极害怕，吓得发抖
",,,,
有得走盏,yau5 dak7 jau2 jaan2,"有回旋余地
",,,,
有得卖,yau5 dak7 maai6,"有货卖，有卖的
",,,,
有得擝,yau5 dak7 mang1,"有希望，可以挽回
",,,,
有得谂,yau5 dak7 nam2,"值得考虑，可以考虑，可以想想
",,,,
有得你睇,yau5 dak7 nei5 tai2,"有你瞧的
",,,,
有得饮,yau5 dak7 yam2,"有人请客
",,,,
有突,yau5 dat9,"有余
",,,,
有埞,yau5 deng6,"有空间，有地方
",,,,
有埞坐,yau5 deng6 cho5,"有地方坐
",,,,
有啲,yau5 di1,"有点，有一点，有些，有一些，有点儿
",,,,
有啲震,yau5 di1 jan3,"有点发抖
",,,,
有啲阻滞,yau5 di1 jo2 jai6,"有点麻烦，有点困难，有点问题，有点阻碍
",,,,
有啲唔妥,yau5 di1 m4 to2,"有点不对劲
",,,,
有啲声气,yau5 di1 seng1 hei3,"有一点希望
",,,,
有啲声气,yau5 di1 seng1 hei3,"有一点消息
",,,,
有啲时,yau5 di1 si4,"有时候
",,,,
有啲烧,yau5 di1 siu1,"有点发烧
",,,,
有的放矢,yau5 dik7 fong3 chi2,"
",,,,
有道理,yau5 dou6 lei5,"
",,,,
有分数,yau5 fan1 sou3,"心中有数，心中有底，有主意，心里有底，胸有成竹
",,,,
有份,yau5 fan2,"参与，参加，有份儿
",,,,
有份,yau5 fan2,"可以，可能，有可能
",,,,
有份,yau5 fan2,"有自己一份
",,,,
有feel,yau5 fiu1,"有感觉
",,,,
有夫之妇,yau5 fu1 ji1 fu5,"
",,,,
有妇之夫,yau5 fu5 ji1 fu1,"
",,,,
有风驶尽𢃇,yau5 fung1 sai2 jeun6 lei5,"得理不饶人，做事不留余地
",,,,
有价讲,yau5 ga3 gong2,"可以讨价还价
",,,,
有鉴于,yau5 gaam3 yu1,"
",,,,
有鉴于此,yau5 gaam3 yu1 chi2,"
",,,,
有计,yau5 gai2,"有办法
",,,,
有金执咩,yau5 gam1 jap7 me1,"那有金子吗？
",,,,
有咁啱得咁跷,yau5 gam3 ngaam1 dak7 gam3 kiu2,"这么巧呀，说多巧有多巧
",,,,
有机,yau5 gei1,"
",,,,
有机化学,yau5 gei1 fa3 hok9,"
",,,,
有机化合物,yau5 gei1 fa3 hok9 mat9,"
",,,,
有机肥料,yau5 gei1 fei4 liu6,"
",,,,
有机可乘,yau5 gei1 ho2 sing4,"
",,,,
有机溶剂,yau5 gei1 yung4 jai1,"
",,,,
有几度散手,yau5 gei2 dou6 saan2 sau2,"有点儿本事
",,,,
有惊无险,yau5 ging1 mou4 him2,"
",,,,
有故讲咯,yau5 gu2 gong2 lok8,"说来话长
",,,,
诱供,yau5 gung1,"
",,,,
有关,yau5 gwaan1,"
",,,,
有关方面,yau5 gwaan1 fong1 min6,"
",,,,
有关于,yau5 gwaan1 yu1,"
",,,,
有鬼用,yau5 gwai2 yung6,"没用，无用，有啥用
",,,,
有骨,yau5 gwat7,"带刺，讽刺，带刺儿，有用意，有文章，话里有话，话中有话，别有用心
",,,,
有隙可乘,yau5 gwik7 ho2 sing4,"
",,,,
有过节,yau5 gwo3 jit8,"有仇，有介蒂，有仇怨
",,,,
有闲,yau5 haan4,"
",,,,
有限,yau5 haan6,"
",,,,
有限公司,yau5 haan6 gung1 si1,"
",,,,
有效,yau5 haau6,"
",,,,
有口齿,yau5 hau2 chi2,"有信用，说话算数
",,,,
有口皆碑,yau5 hau2 gaai1 bei1,"
",,,,
有口无心,yau5 hau2 mou4 sam1,"
",,,,
有口难言,yau5 hau2 naan4 yin4,"
",,,,
有气无力,yau5 hei3 mou4 lik9,"
",,,,
有何不可,yau5 ho4 bat7 ho4,"
",,,,
有何指教,yau5 ho4 ji2 gaau3,"
",,,,
有空,yau5 hung1,"
",,,,
有揸拿,yau5 ja1 na4,"有把握，十拿九稳
",,,,
有站慢,yau5 jaam6 maan6,"有下车的，有人下车，下一站请停车
",,,,
有赞有弹,yau5 jaan3 yau5 taan4,"有褒有贬，有赞成也有批评
",,,,
有增无减,yau5 jang1 mou4 gaam2,"
",,,,
有着数,yau5 jeuk9 sou3,"有便宜可占，有好处
",,,,
有之,yau5 ji1,"可能，有可能
",,,,
有姿势冇实际,yau5 ji1 sai3 mou5 sat9 jai3,"金玉其外，败絮其中，华而不实，虚有其表
",,,,
有志者事竟成,yau5 ji3 je2 si6 ging2 sing4,"
",,,,
有咗,yau5 jo2,"怀孕了，有了喜，有喜了，有孕
",,,,
有咗肚,yau5 jo2 tou5,"怀孕，有孕
",,,,
有助,yau5 jo6,"
",,,,
有求必应,yau5 kau4 bit7 ying3,"
",,,,
有求于人,yau5 kau4 yu1 yan4,"
",,,,
有其父必有其子,yau5 kei4 fu6 bit7 yau5 kei4 ji2,"
",,,,
有倾有讲,yau5 king1 yau5 gong2,"有说有笑
",,,,
有规有矩,yau5 kwai1 yau5 geui2,"循规蹈矩
",,,,
有权有势,yau5 kyun4 yau5 sai3,"
",,,,
有辣有唔辣,yau5 laat9 yau5 m4 laat9,"有利有弊
",,,,
有例可循,yau5 lai6 ho2 cheun4,"
",,,,
有例在先,yau5 lai6 joi6 sin1,"
",,,,
有理走遍天下,yau5 lei5 jau2 pin3 tin1 ha6,"
",,,,
有理走遍天下，无理寸步难行,yau5 lei5 jau2 pin3 tin1 ha6 mou4 lei5 chyun3 bou6 naan4 haang4,"
",,,,
有理冇理,yau5 lei5 mou5 lei5,"不管怎么样，不管那么多，不管它，不管有理没有理，不管三七二十一
",,,,
有利必有弊,yau5 lei6 bit7 yau5 bai6,"
",,,,
有利可图,yau5 lei6 ho2 tou4,"
",,,,
有两度,yau5 leung5 dou6,"有两下子，有本领，有办法
",,,,
有两度散手,yau5 leung5 dou6 saan2 sau2,"有两下子
",,,,
有两手,yau5 leung5 sau2,"有两下子，有本事
",,,,
有力,yau5 lik9,"
",,,,
有料,yau5 liu2,"有本事，有能耐，有办法，有资格，有学问，有才干
",,,,
有料到,yau5 liu2 dou3,"有本事，有内容，有进展，有所收获
",,,,
有来有往,yau5 loi4 yau5 wong5,"
",,,,
有落,yau5 lok9,"有下车的，有人下车，下一站请停车
",,,,
有路数,yau5 lou6 sou3,"有门路，有路子，有法子，有途径，有线索
",,,,
有慢,yau5 maan6,"有下车的，有人下车，下一站请停车
",,,,
有米,yau5 mai5,"有钱，富有
",,,,
莠民,yau5 man4,"
",,,,
有纹有路,yau5 man4 yau5 lou6,"有条理，头头是道，有条有理
",,,,
有问题,yau5 man6 tai4,"
",,,,
有乜冬瓜豆腐,yau5 mat7 dung1 gwa1 dau6 fu6,"有什么三长两短
",,,,
有乜咁巴闭,yau5 mat7 gam3 ba1 bai3,"有什么了不起的
",,,,
有乜咁出奇,yau5 mat7 gam3 cheut7 kei4,"世界上的事，真是无奇不有，请不要少见多怪
",,,,
有乜好倾,yau5 mat7 hou2 king1,"没有什么好谈的了
",,,,
有乜噏乜,yau5 mat7 ngap7 mat7,"有什么话就说什么，没有保留
",,,,
有乜事干,yau5 mat7 si6 gon3,"有何贵干
",,,,
有乜用,yau5 mat7 yung6,"有啥用，有什么用，什么用处也没有
",,,,
有味,yau5 mei6,"馊，变了味
",,,,
有名,yau5 meng2,"
",,,,
有名有份,yau5 meng4 yau5 fan6,"名正言顺
",,,,
有面,yau5 min2,"有面子，有脸面，有地位，有名望
",,,,
有名气,yau5 ming4 hei3,"
",,,,
有名无实,yau5 ming4 mou4 sat9,"
",,,,
有望,yau5 mong6,"
",,,,
有毛有翼,yau5 mou4 yau5 yik9,"长大了
",,,,
有冇,yau5 mou5,"有没有
",,,,
有冇得擝,yau5 mou5 dak7 mang1,"有没有没有希望，有没有挽回的可能
",,,,
有冇搅错,yau5 mou5 gaau2 cho3,"有没有搞错，不会吧，搞错了没有
",,,,
有冇声气,yau5 mou5 seng1 hei3,"有没有希望
",,,,
有目共睹,yau5 muk9 gung6 dou2,"
",,,,
有挐褦,yau5 na1 nang3,"有关，有牵扯，有牵连，有瓜葛
",,,,
有能力,yau5 nang4 lik9,"
",,,,
油湆湆,yau5 nap9 nap9,"油乎乎，油污，脏貌
",,,,
诱饵,yau5 nei6,"
",,,,
有眼不识泰山,yau5 ngaan5 bat7 sik7 taai3 saan1,"
",,,,
有银,yau5 ngan2,"有钱
",,,,
有银揾,yau5 ngan2 wan2,"有钱可赚
",,,,
有我喺度,yau5 ngo5 hai2 dou6,"有我在
",,,,
有耐心,yau5 noi6 sam1,"
",,,,
有案可查,yau5 on3 ho2 cha4,"
",,,,
有排,yau5 paai4,"有好一阵子，还有很长时间
",,,,
有排等,yau5 paai4 dang2,"够等的了
",,,,
有排你等,yau5 paai4 nei5 dang2,"够你等的
",,,,
有排你学,yau5 paai4 nei5 hok9,"够你学的
",,,,
有排你做,yau5 paai4 nei5 jou6,"够你忙的
",,,,
有杀错冇放过,yau5 saat8 cho3 mou5 fong3 gwo3,"宁枉勿纵
",,,,
有心,yau5 sam1,"故意，存心
",,,,
有心,yau5 sam1,"谢谢关心，谢谢您关心
",,,,
有心人,yau5 sam1 yan4,"
",,,,
有心人士,yau5 sam1 yan4 si6,"
",,,,
